Data zaladunku;Miejsce zaladunku;Data operacji;Dostawca;Typ operacji;Nr WZ;Czy magazynowane;Deklaracja/KZR;Volumen;Jednostka miary;Cena zakupu/produkcji;Wartosc;Cena sprzedazy;Produkt;Rodzaj zrebki;Rabanie (kto);Koszt rabania;Przewoznik;Nr rejestracyjny;Odleglosc km;Stawka zl/km;Koszt transportu;Odbiorca;Miejsce pochodzenia;Uwagi;Utworzyl;Data dodania wpisu;ID operacji;ID powiazania;Status
2026-08-14;;2026-08-14;Lander Agro;ZAKUP;PZ/36/D;TAK;KZR;29.11;M3;230.0;6695.3;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga b/d;Roesner Mateusz;2026-08-15 21:11:16;OP-MIGR-00383;;AKTYWNY
2026-08-14;;2026-08-14;Lander Agro;ZAKUP;PZ/37/D;TAK;KZR;31.7;M3;230.0;7291.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 21 260 kg;Marcin Kwiatkowski;2026-08-23 19:32:26;OP-MIGR-00384;;AKTYWNY
2026-08-17;Brąszewice;2026-08-17;Magazyn Brąszewice;MM;MM-75;TAK;;84.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Drzewna;B;;0.0;własny (Chrzan);SK 5L809;340.0;5.0;1700.0;Magazyn Zabrze;;Waga: 24 420 kg;Marcin Kwiatkowski;2026-08-21 13:13:31;OP-MIGR-00385;;AKTYWNY
2026-08-17;Brąszewice;2026-08-17;Magazyn Brąszewice;MM;MM-76;TAK;;87.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Drzewna;B;;0.0;własny (Adrian Wojciechowski);SK 5J756;340.0;5.0;1700.0;Magazyn Zabrze;;Kierowca z Brąszewic Waga: 28 800 kg Utwotzył: Marcin Kwiatkowski;;2026-08-21 13:17:22;OP-MIGR-00386;;AKTYWNY
2026-08-17;;2026-08-17;NDL Świerklaniec, Leśnictwo Mieczysko;ZAKUP;PZ/76   3/202632708/6671;TAK;Deklaracja;20.0;M3;112.0;2240.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 22 880 kg;Marcin Kwiatkowski;2026-08-21 13:20:46;OP-MIGR-00387;;AKTYWNY
2026-08-17;;2026-08-17;Magazyn Zabrze;PRODUKCJA;PZ/76;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-21 13:22:19;OP-MIGR-00388;;AKTYWNY
2026-08-17;;2026-08-17;Magazyn Zabrze;ZUŻYCIE;PZ/76;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-21 13:22:19;OP-MIGR-00389;;AKTYWNY
2026-08-17;Mieczysko;2026-08-17;Magazyn Zabrze;ZAKUP;PZ/76;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Kretek);SK 7J885;62.0;5.0;310.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-21 13:30:26;OP-MIGR-00390;;AKTYWNY
2026-08-17;;2026-08-17;NDL Świerklaniec, Leśnictwo Mieczysko;ZAKUP;PZ/77   3/202632708/6672;TAK;Deklaracja;20.0;M3;112.0;2240.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 20 400 kg;Marcin Kwiatkowski;2026-08-21 13:42:22;OP-MIGR-00391;;AKTYWNY
2026-08-17;;2026-08-17;Magazyn Zabrze;PRODUKCJA;PZ/77;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-21 13:43:43;OP-MIGR-00392;;AKTYWNY
2026-08-17;;2026-08-17;Magazyn Zabrze;ZUŻYCIE;PZ/77;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-21 13:43:43;OP-MIGR-00393;;AKTYWNY
2026-08-17;Mieczysko;2026-08-17;Magazyn Zabrze;ZAKUP;PZ/77;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Wilczak);SK 7J884;62.0;5.0;310.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-21 13:45:05;OP-MIGR-00394;;AKTYWNY
2026-08-17;;2026-08-17;NDL Świerklaniec, Leśnictwo Mieczysko;ZAKUP;PZ/78   3/202632708/6673;TAK;Deklaracja;20.0;M3;112.0;2240.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 21 340 kg;Marcin Kwiatkowski;2026-08-21 13:47:20;OP-MIGR-00395;;AKTYWNY
2026-08-17;;2026-08-17;Magazyn Zabrze;PRODUKCJA;PZ/78;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-21 13:50:35;OP-MIGR-00396;;AKTYWNY
2026-08-17;;2026-08-17;Magazyn Zabrze;ZUŻYCIE;PZ/78;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-21 13:50:35;OP-MIGR-00397;;AKTYWNY
2026-08-17;Mieczysko;2026-08-17;Magazyn Zabrze;ZAKUP;PZ/78;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Chrzan);SK 5L809;62.0;5.0;310.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-21 13:56:10;OP-MIGR-00398;;AKTYWNY
2026-08-17;;2026-08-17;NDL Świerklaniec, Leśnictwo Mieczysko;ZAKUP;PZ/79   3/202632708/6674;TAK;Deklaracja;20.0;M3;112.0;2240.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 20 760 kg;Marcin Kwiatkowski;2026-08-21 14:47:11;OP-MIGR-00399;;AKTYWNY
2026-08-17;;2026-08-17;Magazyn Zabrze;PRODUKCJA;PZ/79;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-21 14:52:44;OP-MIGR-00400;;AKTYWNY
2026-08-17;;2026-08-17;Magazyn Zabrze;ZUŻYCIE;PZ/79;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-21 14:52:44;OP-MIGR-00401;;AKTYWNY
2026-08-17;Mieczysko;2026-08-17;Magazyn Zabrze;ZAKUP;PZ/79;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Adrian Wojciechowski);SK 5J756;62.0;5.0;310.0;Magazyn Zabrze;;Kierowca z Brąszewic;Marcin Kwiatkowski;2026-08-21 14:56:40;OP-MIGR-00402;;AKTYWNY
2026-08-17;;2026-08-17;NDL Świerklaniec, Leśnictwo Mieczysko;ZAKUP;PZ/80   3/202632708/6675;TAK;Deklaracja;10.0;M3;112.0;1120.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 16 360 kg;Marcin Kwiatkowski;2026-08-21 15:05:54;OP-MIGR-00403;;AKTYWNY
2026-08-17;;2026-08-17;Magazyn Zabrze;PRODUKCJA;PZ/80;TAK;Deklaracja;40.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 19:03:54;OP-MIGR-00404;;AKTYWNY
2026-08-17;;2026-08-17;Magazyn Zabrze;ZUŻYCIE;PZ/80;TAK;Deklaracja;40.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 19:03:54;OP-MIGR-00405;;AKTYWNY
2026-08-17;Mieczysko;2026-08-17;Magazyn Zabrze;ZAKUP;PZ/80;TAK;Deklaracja;40.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Kretek);SK 7J885;62.0;5.0;310.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-23 19:06:00;OP-MIGR-00406;;AKTYWNY
2026-08-18;;2026-08-18;Lander Agro;ZAKUP;PZ/38/D;TAK;KZR;29.68;MP;230.0;6826.4;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 22 300 kg;Marcin Kwiatkowski;2026-08-23 19:39:46;OP-MIGR-00407;;AKTYWNY
2026-08-18;;2026-08-18;Lander Agro;ZAKUP;PZ/39/D;TAK;KZR;29.82;M3;230.0;6858.6;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 22 400 kg;Marcin Kwiatkowski;2026-08-23 19:42:17;OP-MIGR-00408;;AKTYWNY
2026-08-18;;2026-08-18;Grandpol;ZAKUP;PZ/81;NIE;KZR;74.0;MP;45.0;3330.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 24 360 kg;Marcin Kwiatkowski;2026-08-23 19:47:49;OP-MIGR-00409;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;PRODUKCJA;PZ/81;TAK;KZR;74.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 19:49:35;OP-MIGR-00410;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;ZUŻYCIE;PZ/81;TAK;KZR;74.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 19:49:35;OP-MIGR-00411;;AKTYWNY
2026-08-18;Ściborzyce;2026-08-18;Magazyn Zabrze;ZAKUP;PZ/81;TAK;KZR;74.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Chrzan);SK 5L809;210.0;5.0;1050.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-23 19:53:48;OP-MIGR-00412;;AKTYWNY
2026-08-18;;2026-08-18;Grandpol;ZAKUP;PZ/82;NIE;KZR;76.0;MP;45.0;3420.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 22 420 kg;Marcin Kwiatkowski;2026-08-23 20:02:46;OP-MIGR-00413;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;PRODUKCJA;PZ/82;TAK;KZR;76.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 20:04:16;OP-MIGR-00414;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;ZUŻYCIE;PZ/82;TAK;KZR;76.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 20:04:16;OP-MIGR-00415;;AKTYWNY
2026-08-18;Ściborzyce;2026-08-18;Magazyn Zabrze;ZAKUP;PZ/82;TAK;KZR;76.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Wilczak);SK 7J884;210.0;5.0;1050.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-23 20:05:41;OP-MIGR-00416;;AKTYWNY
2026-08-18;;2026-08-18;Grandpol;ZAKUP;PZ/83;NIE;KZR;75.0;MP;45.0;3375.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 22 000 kg;Marcin Kwiatkowski;2026-08-23 20:10:33;OP-MIGR-00417;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;PRODUKCJA;PZ/83;TAK;KZR;75.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 20:12:00;OP-MIGR-00418;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;ZUŻYCIE;PZ/83;TAK;KZR;75.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 20:12:01;OP-MIGR-00419;;AKTYWNY
2026-08-18;Ściborzyce;2026-08-18;Magazyn Zabrze;ZAKUP;PZ/83;TAK;KZR;75.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Adrian Wojciechowski);SK 5J756;210.0;5.0;1050.0;Magazyn Zabrze;;Kierowca z Brąszewic;Marcin Kwiatkowski;2026-08-23 20:14:14;OP-MIGR-00420;;AKTYWNY
2026-08-18;;2026-08-18;Grandpol;ZAKUP;PZ/84;NIE;KZR;75.0;MP;45.0;3375.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 22 760 kg;Marcin Kwiatkowski;2026-08-23 20:21:48;OP-MIGR-00421;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;PRODUKCJA;PZ/84;TAK;KZR;75.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 20:22:57;OP-MIGR-00422;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;ZUŻYCIE;PZ/84;TAK;KZR;75.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 20:22:57;OP-MIGR-00423;;AKTYWNY
2026-08-18;Ściborzyce;2026-08-18;Magazyn Zabrze;ZAKUP;PZ/84;TAK;KZR;75.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Łukasz Wojciechowski);SK 7J885;210.0;5.0;1050.0;Magazyn Zabrze;;Kierowca z Brąszewic, jechał pojazdem Tomasza Kretka;Marcin Kwiatkowski;2026-08-23 20:25:03;OP-MIGR-00424;;AKTYWNY
2026-08-18;;2026-08-18;Grandpol;ZAKUP;PZ/85;NIE;KZR;82.0;MP;45.0;3690.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 21 320 kg;Marcin Kwiatkowski;2026-08-23 20:28:57;OP-MIGR-00425;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;PRODUKCJA;PZ/85;TAK;KZR;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 20:30:57;OP-MIGR-00426;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;ZUŻYCIE;PZ/85;TAK;KZR;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 20:30:57;OP-MIGR-00427;;AKTYWNY
2026-08-18;Ściborzyce;2026-08-18;Magazyn Zabrze;ZAKUP;PZ/85;TAK;KZR;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Chrzan);SK 5L809;210.0;5.0;1050.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-23 20:32:18;OP-MIGR-00428;;AKTYWNY
2026-08-18;;2026-08-18;Grandpol;ZAKUP;PZ/86;NIE;KZR;80.0;MP;45.0;3600.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 24 080 kg;Marcin Kwiatkowski;2026-08-23 20:34:46;OP-MIGR-00429;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;PRODUKCJA;PZ/86;TAK;KZR;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 20:36:05;OP-MIGR-00430;;AKTYWNY
2026-08-18;;2026-08-18;Magazyn Zabrze;ZUŻYCIE;PZ/86;TAK;KZR;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 20:36:06;OP-MIGR-00431;;AKTYWNY
2026-08-18;Ściborzyce;2026-08-18;Magazyn Zabrze;ZAKUP;PZ/86;TAK;KZR;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Wilczak);SK 7J884;210.0;5.0;1050.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-23 20:37:26;OP-MIGR-00432;;AKTYWNY
2026-08-19;;2026-08-19;Lander Agro;ZAKUP;PZ/40/D;TAK;KZR;26.95;M3;230.0;6198.5;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 22 700 kg;Marcin Kwiatkowski;2026-08-23 20:40:04;OP-MIGR-00433;;AKTYWNY
2026-08-19;;2026-08-19;Lander Agro;ZAKUP;PZ/41/D;TAK;KZR;25.0;M3;230.0;5750.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 20 940 kg;Marcin Kwiatkowski;2026-08-23 20:44:08;OP-MIGR-00434;;AKTYWNY
2026-08-19;;2026-08-19;Grandpol;ZAKUP;PZ/87;NIE;KZR;80.0;MP;45.0;3600.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 21 600 kg;Marcin Kwiatkowski;2026-08-23 20:48:20;OP-MIGR-00435;;AKTYWNY
2026-08-19;;2026-08-19;Magazyn Zabrze;PRODUKCJA;PZ/87;TAK;KZR;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 20:49:55;OP-MIGR-00436;;AKTYWNY
2026-08-19;;2026-08-19;Magazyn Zabrze;ZUŻYCIE;PZ/87;TAK;KZR;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 20:49:55;OP-MIGR-00437;;AKTYWNY
2026-08-19;Ściborzyce;2026-08-19;Magazyn Zabrze;ZAKUP;PZ/87;TAK;KZR;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Adrian Wojciechowski);SK 5J756;210.0;5.0;1050.0;Magazyn Zabrze;;Kierowca z Brąszewic;Marcin Kwiatkowski;2026-08-23 20:51:34;OP-MIGR-00438;;AKTYWNY
2026-08-19;;2026-08-19;Grandpol;ZAKUP;PZ/88;NIE;KZR;65.0;MP;45.0;2925.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 17 740 kg;Marcin Kwiatkowski;2026-08-23 20:54:05;OP-MIGR-00439;;AKTYWNY
2026-08-19;;2026-08-19;Magazyn Zabrze;PRODUKCJA;PZ/88;TAK;KZR;65.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 20:55:53;OP-MIGR-00440;;AKTYWNY
2026-08-19;;2026-08-19;Magazyn Zabrze;ZUŻYCIE;PZ/88;TAK;KZR;65.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 20:55:53;OP-MIGR-00441;;AKTYWNY
2026-08-19;Ściborzyce;2026-08-19;Magazyn Zabrze;ZAKUP;PZ/88;TAK;KZR;65.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Łukasz Wojciechowski);SK 7J885;210.0;5.0;1050.0;Magazyn Zabrze;;Kierowca z Brąszewic, jechał pojazdem Tomasza Kretka;Marcin Kwiatkowski;2026-08-23 20:58:11;OP-MIGR-00442;;AKTYWNY
2026-08-19;;2026-08-19;Grandpol;ZAKUP;PZ/89;NIE;KZR;85.0;MP;45.0;3825.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 24 500 kg;Marcin Kwiatkowski;2026-08-23 21:02:38;OP-MIGR-00443;;AKTYWNY
2026-08-19;;2026-08-19;Magazyn Zabrze;PRODUKCJA;PZ/89;TAK;KZR;85.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 21:05:51;OP-MIGR-00444;;AKTYWNY
2026-08-19;;2026-08-19;Magazyn Zabrze;ZUŻYCIE;PZ/89;TAK;KZR;85.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 21:05:51;OP-MIGR-00445;;AKTYWNY
2026-08-19;Głubczyce;2026-08-19;Magazyn Zabrze;ZAKUP;PZ/89;TAK;KZR;85.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Chrzan);SK 5L809;182.0;5.0;910.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-23 21:08:22;OP-MIGR-00446;;AKTYWNY
2026-08-19;;2026-08-19;Grandpol;ZAKUP;PZ/90;NIE;KZR;82.0;MP;45.0;3690.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 25 900 kg;Marcin Kwiatkowski;2026-08-23 21:10:30;OP-MIGR-00447;;AKTYWNY
2026-08-19;;2026-08-19;Magazyn Zabrze;PRODUKCJA;PZ/90;TAK;KZR;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 21:13:00;OP-MIGR-00448;;AKTYWNY
2026-08-19;;2026-08-19;Magazyn Zabrze;ZUŻYCIE;PZ/90;TAK;KZR;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 21:13:00;OP-MIGR-00449;;AKTYWNY
2026-08-19;Głubczyce;2026-08-19;Magazyn Zabrze;ZAKUP;PZ/90;TAK;KZR;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Wilczak);SK 7J884;182.0;5.0;910.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-23 21:14:35;OP-MIGR-00450;;AKTYWNY
2026-08-20;;2026-08-20;Lander Agro;ZAKUP;PZ/42/D;TAK;KZR;29.05;M3;230.0;6681.5;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 25 140 kg;Marcin Kwiatkowski;2026-08-23 21:17:25;OP-MIGR-00451;;AKTYWNY
2026-08-20;;2026-08-20;Walber;ZAKUP;PZ/91;TAK;KZR;90.0;MP;105.0;6198.5;0.0;Zrębka towar;B;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;22,54T;Marcin Kwiatkowski;2026-08-23 21:26:08;OP-MIGR-00452;;AKTYWNY
2026-08-20;;2026-08-20;Grandpol;ZAKUP;PZ/92;NIE;KZR;55.0;MP;45.0;2475.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 13 820 kg;Marcin Kwiatkowski;2026-08-23 21:29:59;OP-MIGR-00453;;AKTYWNY
2026-08-20;;2026-08-20;Magazyn Zabrze;PRODUKCJA;PZ/92;TAK;KZR;55.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 21:31:17;OP-MIGR-00454;;AKTYWNY
